pdf_page,chars,preview
86,758,"遺憾的是， 在前述進步、 正確的結論背後， 卻夾雜著令 人憂心的失誤。 尤其， 本號解釋輕率地變更了本院前此建立 的「 平等原則」 分析架構， 徒然造成平等權審查基準的錯亂。 本件多數意見大體沿襲本院憲法解釋之體例。 「 解釋文」 力求簡約， 僅宣示「 結論」 ， 不作論理； 「"
87,736,"聯 ， 始合於平等原則」 。 末句關於「 較為嚴格之審查」 （ 中標） 之 内 容敘述， 無端悖離了本院解釋先例所建立的標準， 乃本 件之敗筆。 按本院前於釋字第六二六號解釋以「 較為嚴格之審 查」， 宣告警大招生簡章排除色盲考生報考之規定違反「 平 等原則」時 ，已正確宣示：「"
88,853,"問 ： 系爭法規範所以為差別待遇之目的是否為追求「 合法 之公共牙 1 J 益 」 （a legitimate / permisible public interest ) ， 且 其所採取之分類與規範目的之達成間， 是否存有「 合理之 關 聯 」（ rationaly / re"
89,778,"理之關聯」； 如將審查標準提高至「 中標」時 ， 則應檢視 系爭法規範所以為差別待遇之目的是否為追求「 重要公共 利益」， 且其所採取之分類與規範目的之達成間， 是否存 有 「 實質關聯」 （ 註 十 ） 。 誠 然 ， 所 謂 「 合法公益目的」 、 「 重 要公益目的」 、 "
90,693,"解釋理由書第四段僅「 確認」系爭規定之目的： 「 系 爭規定以無謀生能力之受扶養人之年齡作為分類標準，旨 在鼓勵國人孝親、 課稅公平、 徵起適足稅收及提升稅務行 政效率」 （ 註 十 五 ）， 至於該等目的「 是否及如何合蕙」一 點 ， 全然未置一辭， 即進入（ 系爭差別待遇） "
91,736,"系爭規定主張減除免稅額之納稅義務人， 本即應提出受扶 養者無謀生能力之證明文件， 系爭規定除以受扶養者無謀 生能力為要件外， 另規定未滿二十歲或滿六十歲為限制要 件 ， 並無大幅提升稅務行政效率之效益， 卻對納稅義務人 及其受扶養親屬之權益構成重大不利影響。 是系爭規定所 採以年"
92,710,"目的間， 確具有「 實質關聯」 ！ 多數意見想是赫然發覺： 棄守「目的合憲性」 審查， 僅論究「 手段與目的之關聯性」 ， 即使將審查基準提高至「 較為嚴格之審查」（ 中標） ， 要求 「 手段與目的之達成間應具有實質關聯」 （ 而非僅「 合理關 聯」 ） ， 系爭差別待遇手段仍"
93,755,"及其受扶養親屬之權益所造成之不利影響」又有多少， 何 以前者小於後者； 如此赤裸（ 大剌）的利益衡量， 業 已完全悖離了平等權「 二元聯動」式的分析操作！ 其 實 ， 「 二元聯動」式分析架構乃法治先進國家（ 尤 其美國） 釋憲實務上歷經多年積累、 淬煉而來的智慧結晶。 前此文獻"
94,792,"十歲之年齡限制）與 「 徵起適足稅收」目的之達成間， 至 多僅有「 合理關聯」， 尚 無 「 實質關聯」 。 蓋由卷附資料尚 難論斷「 採取系爭差別待遇（ 未滿二十歲或滿六十歲之年 齡限制）一般即可徵起適足稅收」 。 尤其， 能否徵起適足稅 收原因甚多， 而系爭規定之免稅額數額甚"
95,1295,"recognize the right of everyone to an adequate standard of living for 成文憲法草案 (I nstitute for P ublic P olicy R esearch , A W riten C onstitu"
96,910,"格言之， afirm ative a c tio n 應 譯 作 「 矯枉過正措施」 ）； 「 優惠性差別 待遇」之合憲性審查， 尤不當然適用「 寬鬆標準」（ 低標） 。 詳見湯 德 宗 ， 《 對話憲法•憲法對話》憲法有聲書（ 下冊） ， 第 1 9 講 ， 頁 112以 下 "
97,834,"違）； 釋字第六三九號解釋（ 系爭規定僅賦予羈押之被告向原所屬 法院之另一合議庭聲請撤銷或變更， 而不許向上級法院抗告， 乃立 法者基於訴訟經濟及維繫訴訟體系一致性之考量，目的洵屬正當。 且上開分類標準暨差別待遇之手段與該目的之間亦有合理關聯。 是 刑事訴訟法第四百十六條第一項第"
98,1071,"有合理之關聯性， 故與憲法第七條保障平等權之意旨並無牴觸 ） ； 釋字第五七一號解釋 （ 係基於實施災害救助 、慰 問之事物本質， 就 災急難救助之目的達成， 手段亦屬合理， 與憲法第七條規定無違 ）。 Apraisal, 79 C olum L. R ev . 1023 (19"
99,1129,"註十一： 例 如 ， 美國聯邦最高法院業已承認之「 重要公共利益」包括： 「 交 通安全 」 （ C raig v . B oren ， 4 2 9 U . S . 1 9 0 ( 1 977)) ; 「 對退休金之合理 期 待 」 （H eckler v . M athew s"
100,1015,"A leinikof , Constitutional Law in the Age o f Balancing, 9 6 Y ale L . J . 註十七 ： Se E rwin C hemerinsky , C onstitutional L aw : P rinciple"
101,796,"合所得淨額之計算上， 得減除一份免稅額之規定， 認為其中以「 未 滿二十歲或滿六十歲 以 上 」 為減除免稅額之限制要件部分， 違反 憲法第七條之平等原則， 應自本解釋公布日起， 至遲於屆滿一年 時 ， 失其效力。 本席等認為， 本號解釋未與釋字第 4 1 5 號解釋相 連結考量"
102,724,"按關於優惠性差別待遇， 一般而言， 優惠性措施往涉 及國家財政資源的分配， 在國家財政能力有限的現實基礎 下 ， 應給予立法者一定的裁量權限 （ 註 二 ）。 相對地， 主張所得 稅法第十七條第一項第一款本文之規定牽涉生存權者認 為 ， 納稅義務人得在計算個人綜合所得稅時，自綜合"
103,701,"惠 ， 因此以年齡劃定免稅額適用之範圍， 乃屬立法者之形 成自由。 二 、 從立法裁量角度論釋憲機關對立法不作為之審查 本院自釋字第20 4 號解釋 ( 註 四 ） 首次使用立法裁量用 語以來， 該語詞與其他用語如立法形成自由、 立法政策事 項 、 基於立法政策之考量、 屬立法者"
104,731,"叁 、 以生存權作為提高審查密度依據之不妥， 且將造成所得稅法 規範之須再受檢驗並侵奪立法形成自由之可能 本號解釋引用憲法第十五條人民之生存權應予保障， 以 及第一百五十五條人民之老弱殘廢， 無力生活者， 國家應予 以適當之扶助與救濟規定， 推演出系爭規定是否違反平等原 則 ， "
105,632,"2 . 我國課稅之單位主要以人或以家戶為單位？ 即使以家戶為 單 位 ， 基本權利（ 生存權）保護是否擴張及於納稅義務人 之扶養家屬？ 說明如下： 一 、 實則系爭規定並非直接與生存權相關， 而論者批評 4 1 5 號 解釋關於免稅額定性為租稅優惠者， 其實亦是仁智之見， 因為："
106,645,"家相關制度如勞工法之失業給付、 社會救助、 社會保 險等社會安全保障制度問題， 解釋理由書指出「 系爭 規定影響納稅義務人扶養較為年長而未滿六十歲之其 他親屬或家屬之意願， 致此等親屬或家屬可能無法獲 得扶養， 此與鼓勵國人孝親之目的有違」云 ， 此充 其量只是道德勸說， 不能因"
107,753,"查密度所採之以平等原則審查並導入比例原則為審查基準 係一種可能選擇 ( 註 九 ）。 在我國， 有關平等之審查標準， 本院較少與憲法第二十 三條連結思考， 而事實上對於平等保護原則之問題， 通常可 以從立法之目的與手段之關係加以理解與探討。因於立法過 程 ， 首須就性質上一定範圍"
108,829,"法第十七條第一項第一款規定之合憲性作間接的肯定」 。 釋字第 4 1 5 號解釋應不只是背後隱藏， 應是以合憲為前提， 否則連下級法院法 官審理案件遇所適用法律違憲之確信尚得依法聲請釋憲， 何況大法 官本身是就命令是否違憲加以審查， 更應以其母法合憲為前提。 註 二 ： 參考李建"
109,692,"抄郭燕娥釋憲聲請書 一 、 聲請解釋之目的 財政部臺灣省北區國稅局， 認事用法違誤， 使人民應有 之合法權益受損害， 雖循法律程序尋求救濟始終未果， 爰請 解釋認定所得稅法第 n 條第1項第1款第 4 目規範之其他親 屬之要件「 未滿20歲或滿60歲以上無謀生能力」之規定違 反憲"
110,746,"日收到財政部臺灣省北區國稅局之復查決定書（ 北區國 稅法二字第0 9 2003 4 2 4 0號）准予追認扶養親屬額及殘 障扣除。 其後聲請人辦理申報 9 2、 9 4 、 9 5 、 9 6 年之綜 合所得申報後， 逐年各收到該年之核定通知書， 其調整 原因均與 9 1 年相同"
111,688,"或其扶養者依本法規定所得之各項補助， 應免納所得 稅 。」 ( 三） 綜合所得稅申報扶養其他親屬或家屬免稅額之規定， 其 目的在以稅捐之優惠使聲請人對特定親屬或家屬盡其 法定扶養義務。而所謂法定扶養義務’ 依民法之規定’ 負有扶養義務之人有數人時， 其履行義務之人有先後順 序 ，"
112,686,"已歿， 符合民法第1118條 「 因負擔扶養義務而不能維 持自己生活者， 免除其義務。」民法第1122條規定稱 家者， 謂以永久共同生活為目的而同居之親屬團體。質 言之， 聲請人扶養兄嫂之義務， 於法亦無不合， 原判決 擅自否定扶養兄嫂之事實， 於情不合， 於法無據。 ( 二） "
113,664,"特別扣除額， 其金額所得稅法定之。 臺灣省北區國稅局 以聲請人不符所得稅法第1 7 條第1項第1款第 4 目 規 範扶養其他親屬之要件「 未滿20歲或滿60歲以上無謀 生能力」， 剔除免稅額及殘障特別扣除額。聲請人之兄 嫂領有身心障礙手冊， 符合身心障礙者保護法可列報殘 障特別扣"
114,635,"附件： 一 、 原判決書（ 臺北高等行政法院 9 8 年度簡字第 2 1 5 號判決） 影 本 一 份 。 三 、 原復查決定書影本（ 北區國稅法二字第 0970032350 號 、 北區國稅法二 字第 0970032551 號 、 北區國稅法二字第 0970032352 號及北"
115,863,"00000000號） 、台財訴字第0 9 813000 7 20號訴願決定（ 案號： 第 00000000號） ， 提起行政訴訟。 本院判決如下： 主 文 原告之訴 驳 回。 訴訟費用由原告負擔。 事實及理由 一 、 程序說明： 本件因屬稅捐課徵事件， 其標的之金額為新臺幣（ 下"
116,737,"三 、 本件原告主張： ( 一） 原告因父親早逝， 與母親及兄長共同生活， 嗣兄長意外 身亡 ， 兄嫂羅秀滿為殘障人士（ 小兒麻痒且為憂鬱症患 者） ， 無法向外就業， 母親年事已高及羅秀滿之子女尚 在就學亦無經濟能力， 家中生活花費全由原告支付（ 附 上住家房貸扣款存摺影本及生"
117,749,"因與 9 1年度相同， 原告依規定向被告申請取消核定書且 附上被告北區國稅法二字第0 9 2003 4 2 4 0號復查決定 書 ， 後經被告審核無誤， 均同意追認原列報金額， 且當 時被告並未示意需再逐年個案申請認定， 原告於收到 9 5 年被告之核定通知書時， 亦向被告提出復"
118,778,"四 、 被告則以： ( 一）按 「 按前三條規定計得之個人綜合所得總額， 減除下列 免稅額及扣除額後之餘額， 為個人之綜合所得淨額： 一 、 免稅額： 納稅義務人按規定減除其本人、 配偶及合於下 列規定扶養親屬之免稅額… … （ 四）納稅義務人其他親 屬或家屬， 合於民法第111"
119,797,"( 二） 原告 9 2年度列報其本人、 直系尊親屬郭劉免及其他親屬 羅秀滿（ 兄嫂， 5 3年次）3 人免稅額222 , 000元及殘障 特別扣除額 74, 000元 ， 9 4 年度列報其本人、 直系尊親 屬郭劉免及其他親屬羅秀滿（ 兄嫂， 5 3年次）、 郭怡宣 ( 甥， 8"
120,805,"額並無不合， 原告亦無從首揭規定主張適用信賴保護原 則 ， 併予陳明。 ( 五） 綜上論述， 原處分及訴願決定並無違誤等語， 資為抗辯。 並聲明求為判決 驳 回原告之訴、 訴訟費用由原告負擔。 五 、 上開事實概要欄所述之事實， 除後列之爭點事項外， 其餘為 兩造所不爭執， 並有"
121,716,"六 、 得心證之要領： ( 一） 按 「 按前三條規定計得之個人綜合所得總額， 減除下列 免稅額及扣除額後之餘額， 為個人之綜合所得淨額： 一 、 免稅額： 納稅義務人按規定減除其本人、 配偶及合於下 列規定扶養親屬之免稅額； … （ 四）納稅義務人其他 親屬或家屬， 合於民法第"
122,839,"74, 000元 ， 9 4 年度列報其本人、 直系尊親屬郭劉免及其 他親屬羅秀滿（ 兄嫂， 5 3年次） 、 郭怡宣（ 甥 ， 86年次）、 郭雲揚（ 甥 ， 88年次） 5 人免稅額3 7, 000元及羅秀滿殘 障特別扣除額 74, 000元 ， 9 5 、 9 6 年度列報"
123,623,"本 案 ， 無從據為有利於原告之認定。 又扶養其他親屬認 列標準， 行為時所得稅法第1 7 條第1項第1款第 4 目 及 第2 款第3 目之 4 前段有明文規定， 並未修正， 本件原 處分依首揭法令規定剔除羅秀滿免稅額及殘障特別扣除 額並無不合， 亦無違反信賴保護原則及經驗法則，"
124,582,"主 文 上訴駁回。 上訴審訴訟費用由上訴人負擔。 理 由 一 、 按對於適用簡易程序之判決提起上訴， 須經本院許可。 前項 許 可 ， 以訴訟事件所涉及之法律見解具有原則性者為限， 行 政訴訟法第23 5 條定有明文。 所謂法律見解具有原則性， 係 指該訴訟事件所涉及之法律問題意"
